gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
21.646,-27.927,-4.146,0.527,-0.563,0.479
21.585,-28.11,-6.098,0.525,-0.545,0.455
20.549,-28.293,-8.415,0.526,-0.529,0.428
18.72,-28.232,-10.976,0.524,-0.512,0.4
16.159,-28.11,-13.78,0.515,-0.481,0.369
12.866,-27.927,-16.707,0.507,-0.452,0.337
8.78,-27.317,-19.573,0.502,-0.428,0.313
4.756,-26.951,-22.378,0.489,-0.406,0.281
0.305,-26.585,-24.878,0.47,-0.386,0.252
-4.085,-26.89,-26.646,0.455,-0.369,0.232
-8.537,-27.317,-27.317,0.438,-0.348,0.208
-12.805,-28.171,-27.439,0.42,-0.329,0.18
-16.768,-29.451,-26.22,0.403,-0.326,0.153
-20.732,-31.28,-23.598,0.38,-0.324,0.123
-25.122,-34.268,-19.268,0.355,-0.313,0.088
-30.793,-38.476,-13.537,0.326,-0.305,0.064
-38.659,-43.598,-6.707,0.292,-0.298,0.041
-47.5,-50,1.585,0.262,-0.281,0.028
-55.854,-56.951,11.037,0.221,-0.258,0.017
-61.951,-64.634,21.585,0.166,-0.189,0.016
-65.061,-72.439,33.11,0.097,-0.12,0.023
-65.732,-79.512,43.72,0.032,-0.057,0.03
-67.5,-86.524,52.378,-0.008,-0.017,0.035
-72.744,-92.744,57.378,-0.04,-0.026,0.035
-81.585,-97.195,59.451,-0.075,-0.029,0.021
-92.378,-102.99,63.659,-0.094,-0.049,0.001
-105.98,-110,71.524,-0.134,-0.035,-0.016
-122.19,-117.87,83.354,-0.19,0.052,-0.027
-140.12,-128.78,98.902,-0.225,0.095,-0.029
-162.07,-142.26,116.34,-0.232,0.08,-0.057
-185.73,-157.62,136.16,-0.271,0.125,-0.077
-211.34,-173.41,157.44,-0.33,0.104,-0.104
-238.9,-187.99,175.91,-0.379,0.114,-0.126
-268.23,-202.68,192.07,-0.436,0.181,-0.127
-296.46,-218.11,206.89,-0.491,0.299,-0.125
-322.62,-234.82,221.52,-0.554,0.384,-0.134
-346.34,-253.17,236.1,-0.63,0.511,-0.124
-366.1,-271.22,249.15,-0.657,0.647,-0.108
-381.1,-289.15,260.55,-0.646,0.708,-0.115
-390.31,-306.4,271.1,-0.625,0.694,-0.138
-394.45,-322.81,281.95,-0.615,0.635,-0.171
-395.43,-337.93,291.65,-0.62,0.575,-0.192
-392.07,-351.04,299.45,-0.624,0.533,-0.221
-388.78,-362.93,306.34,-0.632,0.454,-0.23
-382.38,-374.57,312.99,-0.622,0.316,-0.23
-374.39,-385.92,319.08,-0.584,0.151,-0.225
-366.1,-395.73,324.88,-0.513,0.043,-0.219
-357.38,-403.17,329.82,-0.433,-0.101,-0.246
-350.61,-409.02,334.57,-0.371,-0.259,-0.317
-346.71,-413.72,340.79,-0.275,-0.424,-0.437
-345.18,-415.49,347.44,-0.142,-0.532,-0.57
-347.68,-413.23,352.93,0.021,-0.633,-0.746
-354.45,-405.73,357.19,0.179,-0.771,-0.93
-365.55,-394.02,358.9,0.324,-0.933,-1.132
-376.89,-379.45,358.11,0.509,-1.088,-1.372
-389.69,-362.38,357.5,0.729,-1.226,-1.566
-405.24,-344.15,353.23,0.933,-1.319,-1.667
-415.55,-322.74,344.08,1.13,-1.405,-1.808
-423.11,-297.38,332.26,1.251,-1.432,-1.983
-412.56,-262.62,320.98,1.282,-1.539,-2.248
-399.82,-222.68,305.61,1.322,-1.698,-2.553
-394.76,-183.23,291.77,1.389,-1.852,-2.809
-364.27,-143.23,277.5,1.469,-1.968,-3.043
-314.27,-106.83,259.57,1.58,-2.04,-3.253
-259.45,-66.524,245.37,1.616,-2.131,-3.482
-206.59,-18.902,234.69,1.694,-2.166,-3.753
-143.11,30.366,220,1.802,-2.152,-4.027
-74.634,78.293,200.55,1.794,-2.5,-4.233
-2.195,130,179.76,1.865,-2.551,-4.357
63.171,181.1,153.17,2.03,-2.563,-4.431
123.9,230,127.32,2.167,-2.54,-4.483
168.66,277.5,99.207,2.247,-2.518,-4.542
200.37,319.51,72.683,2.402,-2.465,-4.593
217.74,353.84,48.78,2.462,-2.299,-4.559
218.78,380.92,24.268,2.489,-2.058,-4.525
206.52,411.89,-2.866,2.515,-2.069,-4.518
185.37,438.54,-31.22,2.501,-1.926,-4.431
156.65,461.04,-60.305,2.44,-1.747,-4.342
127.26,486.77,-89.817,2.271,-1.655,-4.264
101.1,510.98,-116.83,2.282,-1.437,-4.151
72.805,530.61,-139.27,2.195,-1.267,-4.046
49.756,544.45,-159.09,1.955,-1.156,-3.925
34.268,557.5,-178.17,1.902,-1.006,-3.792
23.659,570.79,-194.63,1.732,-0.94,-3.715
16.22,581.34,-210.61,1.605,-1.077,-3.678
9.268,590.73,-226.52,1.393,-1.182,-3.67
6.89,597.5,-238.17,1.187,-1.133,-3.624
4.207,595.85,-245.49,1.019,-1.069,-3.61
-0.305,592.38,-251.46,0.823,-1.052,-3.631
-3.659,589.94,-255,0.638,-1.028,-3.647
-10.122,583.96,-256.46,0.472,-0.941,-3.615
-20.976,574.63,-256.46,0.29,-1.084,-3.701
-35.183,563.96,-254.69,0.155,-1.173,-3.781
-51.707,553.05,-250.49,-0.019,-1.042,-3.789
-67.683,542.01,-244.76,-0.208,-1.002,-3.826
-80.732,531.89,-238.35,-0.368,-1.01,-3.909
-90.976,519.27,-231.83,-0.54,-0.964,-3.941
-98.171,503.6,-228.84,-0.703,-0.964,-3.881
-97.683,483.66,-228.11,-0.833,-1.019,-3.7
-88.598,455.67,-226.46,-0.912,-1.082,-3.396
-74.695,424.51,-223.11,-0.957,-1.163,-3.046
-55.793,390.43,-217.07,-1.006,-1.145,-2.739
-40,354.82,-205.85,-1.102,-0.957,-2.477
-26.22,321.77,-191.28,-1.222,-0.941,-2.371
-14.573,291.71,-176.71,-1.382,-1.017,-2.285
-8.11,261.34,-164.69,-1.655,-0.968,-2.25
-8.659,229.94,-156.04,-1.979,-0.99,-2.26
-14.451,201.89,-151.04,-2.322,-1.044,-2.108
-22.5,178.17,-148.23,-2.596,-0.888,-1.873
-31.037,159.51,-143.54,-2.74,-0.718,-1.673
-37.866,144.39,-134.21,-2.872,-0.601,-1.408
-42.317,130.73,-117.56,-3.029,-0.453,-1.059
-49.207,114.39,-93.476,-3.152,-0.267,-0.707
-52.317,99.512,-67.622,-3.204,-0.151,-0.351
-50.122,85.976,-42.012,-3.214,-0.17,-0.062
-42.378,71.829,-19.268,-3.271,-0.305,0.097
-29.329,58.659,-0.488,-3.375,-0.475,0.197
-12.622,45.366,14.756,-3.5,-0.534,0.343
4.878,31.341,29.024,-3.536,-0.586,0.462
22.927,18.232,43.415,-3.46,-0.633,0.515
41.037,6.28,58.415,-3.333,-0.607,0.555
57.622,-5.671,73.11,-3.189,-0.551,0.612
72.195,-18.354,85.976,-3.043,-0.613,0.643
83.841,-31.402,96.951,-2.877,-0.686,0.688
92.5,-45.732,106.28,-2.71,-0.721,0.74
98.841,-60.366,113.96,-2.539,-0.742,0.769
102.13,-75.061,119.88,-2.357,-0.727,0.757
103.42,-90.305,124.76,-2.173,-0.698,0.758
103.35,-104.21,128.66,-1.978,-0.693,0.731
102.74,-116.65,131.95,-1.754,-0.69,0.664
100.98,-129.63,134.51,-1.528,-0.68,0.587
95.549,-145.06,135.37,-1.308,-0.696,0.502
91.524,-156.83,133.29,-1.082,-0.745,0.424
87.195,-165.06,128.84,-0.851,-0.819,0.342
81.28,-172.13,124.21,-0.633,-0.884,0.21
74.024,-177.93,120.55,-0.445,-0.936,0.034
66.098,-181.95,118.66,-0.301,-0.923,-0.036
58.902,-184.45,118.72,-0.183,-0.881,-0.147
53.354,-184.76,119.57,-0.08,-0.859,-0.351
49.634,-182.07,120.37,0.011,-0.859,-0.571
49.451,-176.59,121.1,0.088,-0.906,-0.787
53.902,-168.66,122.19,0.147,-0.971,-1.017
62.927,-160.37,123.42,0.196,-1.025,-1.217
74.268,-149.15,124.88,0.268,-1.076,-1.354
90.61,-135.31,124.88,0.375,-1.115,-1.414
112.44,-120.67,124.45,0.507,-1.188,-1.441
138.9,-107.26,123.6,0.629,-1.267,-1.441
168.23,-95.244,122.01,0.741,-1.353,-1.393
198.9,-83.902,120.43,0.858,-1.4,-1.346
230.85,-73.11,118.11,0.941,-1.431,-1.332
262.44,-65,114.51,1.01,-1.422,-1.353
292.62,-59.329,109.15,1.028,-1.442,-1.413
320.98,-55.61,102.44,1.03,-1.485,-1.508
347.01,-52.012,94.024,1.025,-1.468,-1.595
371.1,-48.11,87.012,1.026,-1.461,-1.642
392.32,-44.756,82.317,1.056,-1.463,-1.655
408.72,-42.5,76.829,1.112,-1.449,-1.593
421.52,-41.707,69.756,1.204,-1.463,-1.455
433.72,-41.28,62.317,1.313,-1.484,-1.301
442.74,-41.585,54.695,1.421,-1.464,-1.179
446.83,-42.073,48.293,1.48,-1.381,-1.094
447.44,-43.354,42.866,1.511,-1.296,-1.02
445.43,-44.695,37.073,1.536,-1.233,-0.966
440.24,-45.793,32.683,1.555,-1.185,-0.925
431.52,-47.134,29.329,1.587,-1.142,-0.856
420.31,-48.171,26.037,1.624,-1.067,-0.793
408.23,-47.195,24.817,1.65,-0.98,-0.729
393.29,-47.744,21.22,1.677,-0.893,-0.665
378.9,-46.829,18.72,1.705,-0.818,-0.605
362.62,-45.671,15.854,1.723,-0.741,-0.517
345.31,-45.427,12.927,1.806,-0.735,-0.372
330.18,-44.329,10.244,1.86,-0.663,-0.265
316.71,-42.744,7.439,1.905,-0.558,-0.166
303.35,-42.317,3.963,1.931,-0.497,-0.08
291.46,-43.415,-0.122,1.941,-0.459,-0.007
280.43,-45.061,-5,1.94,-0.422,0.069
269.21,-46.402,-10.671,1.928,-0.393,0.12
257.99,-46.829,-16.768,1.89,-0.357,0.158
247.19,-45.793,-22.561,1.847,-0.301,0.19
237.07,-44.146,-27.439,1.805,-0.234,0.194
227.56,-42.439,-31.28,1.778,-0.147,0.201
219.57,-40.488,-33.963,1.759,-0.066,0.219
212.62,-37.622,-35.549,1.757,-0.018,0.271
206.59,-34.329,-35.854,1.766,0.008,0.344
201.95,-30.366,-35.244,1.77,0.025,0.399
197.99,-27.012,-33.963,1.776,0.057,0.437
195.91,-23.841,-31.951,1.781,0.07,0.491
194.51,-21.463,-28.72,1.795,0.085,0.559
193.78,-20.183,-24.634,1.799,0.104,0.613
192.99,-20.183,-20,1.787,0.108,0.626
192.87,-20.854,-15.061,1.764,0.124,0.617
191.95,-21.402,-10,1.723,0.1,0.595
190.31,-22.256,-4.573,1.676,0.072,0.551
187.44,-22.683,0.549,1.626,0.062,0.491
183.05,-21.829,5.427,1.571,0.06,0.413
177.01,-19.634,9.634,1.52,0.055,0.356
168.96,-16.037,12.378,1.474,0.035,0.317
159.21,-11.037,13.72,1.423,0.016,0.291
148.23,-4.451,13.902,1.375,0.007,0.27
136.59,2.622,13.354,1.343,0.004,0.274
124.27,9.268,12.439,1.301,0.008,0.292
111.95,16.098,11.28,1.253,0.016,0.321
99.329,22.988,10.183,1.216,0.016,0.34
88.171,28.232,9.146,1.177,0,0.343
78.171,31.463,7.195,1.128,-0.049,0.342
67.927,34.268,5.061,1.07,-0.102,0.345
58.354,35.61,2.622,1.02,-0.146,0.329
49.451,35.793,0,0.98,-0.185,0.298
41.159,35.244,-2.561,0.94,-0.236,0.257
33.841,33.659,-5.244,0.891,-0.257,0.231
27.561,32.012,-7.683,0.848,-0.277,0.204
21.585,29.878,-10.488,0.827,-0.303,0.18
16.768,27.805,-13.171,0.808,-0.32,0.166
12.988,25.732,-15.854,0.783,-0.327,0.155
10.366,23.78,-18.293,0.76,-0.325,0.154
8.293,21.707,-20.732,0.75,-0.326,0.157
